id,loan_tag,loan_amount,contract_date,loan_rate,due_interest,principal_balance,loan_status,created,lastUpdated
18bb29cb-4146-5835-8050-baa61cf94d2f,L-E006333B41-02,300.00,2020-04-06,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:26,2024-06-24 06:04:40
d0ddab04-c629-50be-a1d8-e14d67e78442,L-E006333B41-03,300.00,2020-07-13,460.0000,0.01,0.00,Paid Off - Paid In Full,2024-06-19 16:46:26,2024-06-24 06:10:52
0f1256ff-6eb4-5d9d-a585-3542ced36426,L-E006333B41-05,500.00,2021-01-13,459.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:27,2024-06-24 06:04:53
e290a60f-a2a6-5844-9984-256632f3132a,L-E0065BC0E6-01,800.00,2021-10-29,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:27,2024-06-24 06:08:12
aab783e9-6934-5f86-92b4-1fc8e982f7ba,L-E006707F29-01,800.00,2020-10-23,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:29,2024-06-24 06:06:22
e6df6bcf-5741-5336-83d1-73d416914506,L-E006707F29-02,600.00,2021-04-28,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:29,2024-06-24 06:05:57
1390d8d0-8dfe-56ab-afbf-31361a5a9374,L-E006707F29-03,600.00,2021-08-20,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:30,2024-06-24 06:03:03
ed4a3959-542e-570c-a1a6-3ecd97ab1dd5,L-E006707F29-04,800.00,2021-10-27,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:30,2024-06-24 06:05:03
baf46b77-8b67-5f84-a4a4-bcaf66ee4edb,L-E006964CC0-02,800.00,2022-10-24,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:32,2024-06-27 05:29:31
bd6dacad-b54a-59a4-b168-a99a9acf307c,L-E007068555-02,600.00,2022-08-08,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:33,2024-07-05 21:15:25
b47efec3-32be-5c4b-8ad9-1ea99da7af19,L-E0076BCD45-01,400.00,2022-08-15,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:34,2024-06-24 06:04:12
68337fca-3eab-509b-a5cb-a3693f64fa08,L-E007A4690E-03,300.00,2021-12-29,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:36,2024-06-24 06:04:44
e8ebcfd3-f980-58a5-9a3b-8abd6cd9db7c,L-E007A4690E-04,300.00,2022-04-07,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:36,2024-06-27 05:25:58
a0e412f3-23f3-5f0a-b99e-2722024c94b2,L-E007EBECB5-01,500.00,2024-02-01,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:38,2024-06-24 06:10:05
51799ecb-8e40-5177-90a5-245eeb756705,L-E0081BFF56-01,500.00,2021-09-10,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:38,2024-06-27 05:29:36
a3f5c80c-1087-5913-a170-093558c698e7,L-E0081BFF56-02,800.00,2023-01-04,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:39,2024-06-24 06:06:50
6488de4f-09a8-59b5-a562-cc5f7c11e73e,L-E0082C639F-01,500.00,2022-08-22,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:39,2024-06-24 06:04:14
b77e1f08-2938-5016-b871-52d3b3905d47,L-E008334EBA-01,600.00,2021-03-08,490.0000,0.00,0.00,Closed - Settled in Full,2024-06-19 16:46:40,2024-06-24 06:10:32
982cb91b-5b58-5669-8a00-94e334cba196,L-E008334EBA-03,800.00,2022-11-28,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:41,2024-06-27 05:29:23
278d3815-92ed-5ac2-94d1-54c76b2aff70,L-E00848BEAF-01,400.00,2022-04-26,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:42,2024-06-27 05:29:14
fd4a05c6-e7fe-56be-8432-01e12974ee6b,L-E00848BEAF-02,800.00,2023-09-15,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:43,2024-11-15 06:17:23
577de33b-7da0-5978-8064-a0160b693762,L-E0089FB7F9-01,300.00,2020-08-18,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:44,2024-06-24 06:03:38
c30adb5d-1ef6-5bf6-a204-4defe6e214ea,L-E008C7B0A1-01,600.00,2022-12-09,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:46:44,2024-06-27 05:26:43
8b8e38f0-1e18-5d85-b833-4ac797751f15,L-E00BED7332-04,800.00,2023-08-04,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:47:09,2024-11-15 06:17:49
8062f082-6ebd-575b-88fc-9339455fa3b7,L-E00C9F2872-04,1000.00,2024-02-22,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:47:19,2024-11-15 06:17:26
575aa06f-70be-5fc3-acac-b7871dcaf996,L-E010365C45-05,800.00,2023-08-02,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:47:42,2024-06-24 06:09:06
f3b3f3e2-1196-533f-974c-199b6c86daa4,L-F09CCB382F-01,600.00,2024-01-29,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:47:52,2024-11-15 06:17:19
11c5f8b0-f267-5d50-b7f6-d71bda6d079e,L-E011C88D37-01,700.00,2023-11-13,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:47:53,2024-11-15 06:17:44
b5be81ca-54a5-55d4-a237-c73cb8132308,L-F09D8FC28B-01,700.00,2024-04-17,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:47:55,2025-02-11 06:06:07
18a8a84e-13fc-5f31-81b6-5293748e47eb,L-E012B46F44-06,800.00,2020-08-06,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:48:04,2024-06-24 06:09:18
0c75f127-63c9-57af-836a-03aa99fc0205,L-F09E983DAF-17,1500.00,2024-04-05,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:48:10,2024-11-15 06:18:01
c7e3cbc3-5b4a-598b-96b3-daf41f6c991f,L-E013D21DE0-03,500.00,2021-11-24,460.0000,0.00,0.00,Closed - Settled in Full,2024-06-19 16:48:18,2024-06-27 05:33:48
5fa8f174-2a54-5b77-84e7-b961739647c6,L-E014C4FC10-01,1000.00,2023-08-01,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:48:26,2024-12-21 06:20:27
f04347cf-db50-5bc5-9343-b79db9012356,L-E016560C63-02,500.00,2024-01-19,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:48:36,2024-11-15 06:08:45
19e326fd-4a49-50da-8ffd-710ee37785de,L-F0A3A40232-02,800.00,2024-04-15,460.0000,1200.83,645.55,Closed - Charged-Off,2024-06-19 16:48:52,2025-01-30 19:04:36
718bce5d-cb46-5393-b025-d9380ef1407d,L-E018F35F1B-06,1200.00,2023-01-26,460.0000,0.00,0.00,Closed - Settled in Full,2024-06-19 16:48:58,2024-06-24 06:11:08
676c4597-4c77-5795-86d8-e87371678103,L-E019616F8F-02,300.00,2021-12-07,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:49:02,2024-06-24 06:10:41
8da03ba7-cc82-5fe1-918b-3a0339bc34f9,L-E019C97D67-01,700.00,2024-02-20,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:49:05,2024-12-13 06:16:13
b12923bb-5026-536d-8310-33b36585a1e5,L-E01B1D51BC-03,800.00,2023-12-19,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:49:14,2025-01-10 06:18:19
6780e520-b960-535b-9db9-3669ce13e141,L-E01B6AB28B-09,800.00,2022-11-10,460.0000,0.00,0.00,Closed - Charged-Off,2024-06-19 16:49:26,2024-10-09 05:28:00
60486640-fd36-5b56-a371-54c9b768d12b,L-E01DED20DC-01,800.00,2023-11-20,490.0000,50.76,118.18,Closed - Charged-Off,2024-06-19 16:49:52,2025-01-02 19:34:50
848e1651-ef0f-5fd8-a7de-1184ce2b3d51,L-E01F43DED8-01,800.00,2023-12-04,490.0000,1197.60,800.00,Closed - Charged-Off,2024-06-19 16:50:01,2025-02-17 08:19:54
0f571b72-7edd-53d5-aa3f-88dc1c1b5f5c,L-E0204DEB74-01,700.00,2024-04-02,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:50:10,2024-12-02 06:21:37
77cc0f9c-99d9-53e5-9de6-a549ac73d2db,L-E021130FDD-02,700.00,2024-04-09,460.0000,961.88,665.97,Closed - Charged-Off,2024-06-19 16:50:16,2024-12-08 19:38:59
52ab51f0-a75f-52bc-bee1-07c4ab539479,L-F00004A63E-01,600.00,2020-12-15,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:41,2024-06-24 06:19:52
85ebbbf5-f383-56ed-b0f4-8c3f7c152918,L-F000065EBF-01,600.00,2020-12-30,490.0000,845.76,600.00,Closed - Charged-Off,2024-06-19 16:53:42,2025-01-28 01:38:36
7e9c944c-5556-5381-a8dd-16be766bba17,L-F00034D34A-01,600.00,2021-07-21,490.0000,797.42,600.00,Closed - Charged-Off,2024-06-19 16:53:42,2025-02-03 07:51:52
de95d349-707b-5b52-ac2f-2fe3ea39bda5,L-F0003E83F3-01,300.00,2022-12-16,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:43,2024-06-24 06:18:54
ede976e7-7423-5881-baec-3999cbe6ca0d,L-F000537713-01,300.00,2023-07-27,490.0000,501.08,300.00,Closed - Charged-Off,2024-06-19 16:53:44,2025-01-31 12:13:28
2de60bba-8a40-5b41-a78f-0e27c5209c8d,L-F0009DEBCC-01,300.00,2020-06-22,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:44,2024-06-24 06:17:50
cb6fe5fe-8cd8-5a1b-8d2a-ae021b2e6cd8,L-F0009DEBCC-02,500.00,2021-06-07,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:45,2024-06-24 06:17:44
78638eac-0c77-52aa-9bc5-d419690a73b0,L-F0009DEBCC-03,400.00,2021-09-27,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:45,2024-06-24 06:17:46
9e837c30-02f9-5615-b315-102a5898a3be,L-F0009DEBCC-04,800.00,2021-12-10,460.0000,1144.24,800.00,Closed - Charged-Off,2024-06-19 16:53:46,2025-01-31 08:31:49
b29b3684-f2db-5c6d-8fa2-34cc997ad14e,L-F000BA105D-01,800.00,2020-09-28,490.0000,1494.83,800.00,Closed - Charged-Off,2024-06-19 16:53:46,2025-02-02 15:48:36
d87c198c-a504-5699-949d-9390bf2f4d9b,L-F000BEF1A9-01,600.00,2020-08-12,490.0000,789.38,600.00,Closed - Charged-Off,2024-06-19 16:53:47,2025-02-16 15:26:16
95639eea-1d7c-5179-aca7-3627d9414c8e,L-F000CD4541-01,500.00,2021-08-05,490.0000,503.41,500.00,Closed - Charged-Off,2024-06-19 16:53:48,2024-10-26 05:33:28
ab222e44-a03e-50c7-8bdb-35e72b0b0b81,L-F00119E33F-01,800.00,2022-08-24,490.0000,1524.39,788.19,Closed - Charged-Off,2024-06-19 16:53:48,2025-02-16 07:44:07
c49fb337-e116-5af2-8fc2-944166f160b5,L-F001C4D085-01,600.00,2022-11-04,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:52,2024-06-24 06:19:42
8a6c2282-7817-5951-a5d5-d1b52a91a65d,L-F0023B794A-01,600.00,2022-12-27,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:53,2024-06-24 06:18:47
9914f558-6941-53dd-8e08-95edc3f185b4,L-F0023B794A-02,600.00,2023-12-04,460.0000,20.99,118.97,Closed - Charged-Off,2024-06-19 16:53:54,2025-02-02 19:32:26
4b1af312-bb46-5808-b251-05297a7e71ed,L-F002C9DF24-01,600.00,2021-06-04,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:55,2024-06-24 06:20:34
ca4fda8a-ceb0-533c-90c9-6d01ad9a2fc1,L-F002C9DF24-02,800.00,2023-02-28,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:55,2024-06-24 06:17:50
1a9f8374-f49c-5982-ace9-1e9d58757229,L-F002C9DF24-03,800.00,2024-04-11,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:56,2025-02-10 06:06:06
2200a070-9094-52a2-8b20-168afcb2ca7b,L-F002E2E220-01,300.00,2022-03-31,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:57,2024-06-24 06:17:26
b3ee449d-b129-538c-a2d3-7ba304fd319c,L-F002E2E220-02,400.00,2022-07-27,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:57,2024-06-27 05:34:40
a5d6e6fe-6888-50ea-95cf-579bbac4ac9d,L-F002E2E220-03,500.00,2022-11-15,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:58,2024-06-24 06:23:50
a56004bd-5bbd-5199-b047-fe7910a21872,L-F002E2E220-04,800.00,2023-02-17,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:53:58,2024-06-27 05:36:24
7e8eb05d-f825-5a58-afa5-c7c2d1c69aa8,L-F00321123C-03,500.00,2023-10-19,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:00,2024-06-24 06:19:09
6718ba73-d159-5a79-9c70-4292799490c3,L-F00323E519-01,600.00,2020-08-24,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:01,2024-06-24 06:22:32
7dfc8d60-f5d4-594b-8eeb-ada3a76a7ec9,L-F00323E519-02,400.00,2020-11-05,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:01,2024-06-27 05:39:55
7cfdb4a0-1668-5e66-ab43-856978cfbc62,L-F00323E519-03,500.00,2020-12-01,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:02,2024-06-24 06:20:18
6e72088d-fd1b-5234-a935-c7d43b193e33,L-F00323E519-05,600.00,2021-12-08,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:02,2024-06-24 06:18:52
1a82a7c9-2ed8-5361-a57c-fd5de02a43c2,L-F00323E519-06,600.00,2022-05-02,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:03,2024-06-24 06:18:46
86fed3fa-5cc5-5b76-a9bb-3d2c2cab4644,L-F00323E519-07,800.00,2022-05-16,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:03,2024-06-24 06:17:32
041ae3c6-d5b0-55c4-91ee-16e528726b8d,L-F00323E519-08,600.00,2022-08-23,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:04,2024-06-24 06:18:25
58940f94-aa51-507e-9002-154009d4e903,L-F00323E519-09,600.00,2022-12-27,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:04,2024-06-24 06:21:23
1bb09551-0e30-5793-abb4-04f99bcdf8f5,L-F00323E519-10,800.00,2023-01-11,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:05,2024-06-24 06:19:19
e5df5ee0-75c7-5b13-ac53-deee7395fd71,L-F0036F9890-01,600.00,2023-12-29,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:06,2024-11-15 06:14:36
5d4546d6-14dd-5f97-b26f-520aaa4e105a,L-F003A02483-01,400.00,2022-09-06,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:08,2024-06-24 06:20:55
c6ac45f2-88a0-5687-a203-9c9433cba8d2,L-F003A02483-02,300.00,2022-12-05,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:08,2024-06-24 06:18:42
e09ac0ef-3ac0-555a-93d1-ac186b8b6ddd,L-F003A02483-03,400.00,2023-02-01,460.0000,578.51,0.00,Closed - Charged-Off,2024-06-19 16:54:09,2024-10-09 05:59:10
e6ba7e37-ed89-5770-87d2-155807151a03,L-F0049A6E68-03,300.00,2020-08-04,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:12,2024-07-05 22:19:21
134b51bb-9017-50d7-9d3a-6eb27aaa366b,L-F0049A6E68-04,500.00,2021-06-28,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:12,2024-07-05 21:30:45
db4ca932-a0b7-5732-ad47-e0497079f100,L-F004BF47F9-01,600.00,2021-07-19,490.0000,0.00,0.00,Closed - Settled in Full,2024-06-19 16:54:13,2024-06-24 06:19:08
d4dd5bde-d775-521c-8b53-04866291329f,L-F0052E3D37-01,500.00,2023-03-23,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:14,2024-06-24 06:18:07
178c32f0-d2b7-582a-8a6a-a53c59214d58,L-F00589BB8F-01,800.00,2024-03-06,490.0000,368.99,416.45,Closed - Charged-Off,2024-06-19 16:54:16,2025-02-13 06:06:15
d03df63c-5371-5322-b977-5c0c81216f27,L-F00596DB00-01,500.00,2020-10-15,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:16,2024-06-24 06:21:42
d8c9985b-f392-5948-83cc-da152e0c2b5e,L-F00596DB00-02,800.00,2021-04-22,460.0000,8.39,0.00,Paid Off - Paid In Full,2024-06-19 16:54:17,2024-06-24 06:19:09
475bc601-62a8-58cc-97c4-80d020c5e262,L-F00596DB00-03,300.00,2021-11-26,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:17,2024-06-24 06:22:01
e0cce372-ecb1-50a9-8321-25173ee5ebbc,L-F00596DB00-04,800.00,2022-03-16,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:18,2024-06-24 06:18:42
bc7ad837-3871-5b32-99cc-0ba1165d8b53,L-F00596DB00-05,300.00,2022-04-21,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:18,2024-06-24 06:20:23
e36cdeee-26a6-5b82-8fe1-7632bf814d3b,L-F00596DB00-06,300.00,2022-06-24,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:19,2024-06-24 06:17:56
948aaa22-7f66-5b42-b7ad-3e4e47651eb8,L-F00596DB00-07,300.00,2023-01-17,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:19,2024-06-24 06:19:32
21d269d9-00a8-52b0-b9d2-199e971d8a52,L-F00596DB00-08,800.00,2023-03-23,460.0000,0.00,0.00,Closed - Settled in Full,2024-06-19 16:54:20,2024-06-27 05:39:17
8a45cda1-2cfb-5fd9-9203-0f18d498fa10,L-F00596DB00-09,500.00,2023-11-20,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:20,2024-06-27 05:39:10
c5d5e910-1f0a-587a-8f1b-47ce046473ca,L-F00596DB00-10,300.00,2024-03-14,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:21,2024-06-24 06:21:04
1c66ae3b-ddb9-532b-bbe4-4d6a97386b83,L-F0060630D2-01,300.00,2023-06-29,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:22,2024-06-27 05:38:07
b2964665-0298-5157-82c8-d83967fc3576,L-F0060630D2-02,800.00,2024-01-08,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:23,2024-12-21 06:15:27
e65dbc55-d45c-55f3-be36-eaab724c66b0,L-F006501F3E-01,500.00,2023-09-11,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:24,2024-11-15 06:19:29
e80eeaaa-d1ea-562a-963a-4f29ea0dbbd9,L-F0067C39C9-02,800.00,2021-06-21,490.0000,0.00,0.00,Closed - Settled in Full,2024-06-19 16:54:25,2024-07-05 21:45:11
c44a2442-7b63-5bbb-aaea-bef168e26139,L-F0072FB93B-01,300.00,2024-04-17,490.0000,576.67,300.00,Closed - Charged-Off,2024-06-19 16:54:28,2025-02-05 19:15:52
8dec8948-8b77-5b3a-a661-77a0e9eeab33,L-F0077C928E-04,800.00,2020-04-01,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:28,2024-06-27 05:39:56
36313bca-c4cc-5029-8818-01f9ad51bdc0,L-F0077C928E-05,800.00,2021-09-22,460.0000,0.00,0.00,Closed - Settled in Full,2024-06-19 16:54:29,2024-06-24 06:19:33
3c800b49-80a9-584d-8f2b-3f1a6a04ff97,L-F00781C2C2-04,800.00,2023-09-12,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:30,2024-07-05 07:54:08
4b6d491c-00bf-5a2d-a3bc-91560b912d9c,L-F007843BE2-01,400.00,2021-02-17,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:30,2024-07-05 21:37:30
662b1e62-41bd-5623-9c09-4dbfb900bbf3,L-F007843BE2-02,500.00,2021-03-23,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:31,2024-07-05 21:48:32
696f91af-9fa9-56d2-b64d-0942410c2efc,L-F007843BE2-03,600.00,2022-03-31,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:31,2024-07-05 21:38:34
78350f78-05b7-5e0a-aed1-14ec4d19dfca,L-F00874D7EE-01,500.00,2022-10-21,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:36,2024-07-05 21:27:48
cf45ed4b-516e-5efc-8033-ec7918d4ac28,L-F00874D7EE-02,500.00,2023-05-15,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:36,2024-07-05 21:22:56
9ddf9334-04e2-5bac-8456-8ca1011ee06f,L-F008D1C0A3-07,300.00,2022-04-27,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:38,2024-07-05 21:22:01
2dcdba36-1ff0-56a9-9097-ced37cfe537c,L-F008D1C0A3-08,1500.00,2023-02-24,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:39,2024-07-05 21:18:30
d04a4b08-41e0-5ebe-ab21-601b5d600b4f,L-F009358008-05,400.00,2021-01-15,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:40,2024-06-24 06:19:59
6a44b164-ea80-5a75-8f7a-ab96992aa693,L-F009496410-01,300.00,2020-01-08,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:41,2024-06-24 06:20:19
0c0d7ec7-17b9-51e0-a7bd-1f225b54a51b,L-F0097D4FA6-01,800.00,2024-04-22,490.0000,1216.59,717.58,Closed - Charged-Off,2024-06-19 16:54:42,2025-02-12 06:07:19
2c74db30-f60d-532c-8462-72a911fdec64,L-F009E57C26-02,800.00,2021-12-20,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:43,2024-06-24 06:22:47
2c92e2e7-4299-5e48-b490-4b7753521075,L-F009E57C26-03,300.00,2022-09-26,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:44,2024-06-24 06:20:17
b02fd303-64c9-566e-8bd7-6f4df916014d,L-F009F65A09-01,400.00,2020-06-23,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:44,2024-06-24 06:20:36
23ed26df-03ef-5557-85da-9b05787a1268,L-F009F65A09-02,600.00,2020-08-25,460.0000,0.00,0.00,Closed - Settled in Full,2024-06-19 16:54:45,2024-06-24 06:20:57
03e8104e-8712-5901-921a-30e0cb2e089b,L-F00A7DDFD2-02,800.00,2021-02-02,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:47,2024-06-27 05:37:06
7bdb179d-669d-53b0-9c88-61cc75baf086,L-F00A7DDFD2-03,800.00,2021-12-10,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:48,2024-06-24 06:22:46
92a69b79-0115-50d3-9adb-080ea4732b13,L-F00A7DDFD2-04,800.00,2022-03-08,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:49,2024-06-24 06:19:28
ac5b5e99-8d23-5f7d-92d4-9306c7628833,L-F00ABB13BC-03,600.00,2022-11-28,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:51,2024-06-27 05:41:50
a8bd0727-54da-523b-aba2-0fa947ce23c2,L-F00B0A55AC-02,400.00,2022-03-01,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:52,2024-06-24 06:18:55
a7eaab9d-0abe-555b-81ee-a63d9faf58e8,L-F00C247ED9-01,500.00,2023-05-16,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:55,2024-06-24 06:20:27
6cd5cd9d-802f-529b-a7d7-c330d24b2044,L-F00C247ED9-02,500.00,2024-04-15,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:56,2025-01-07 06:12:44
19573575-2ca1-5b1b-a110-e5d63e587298,L-F00C323D8D-02,300.00,2021-02-16,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:56,2024-06-27 05:37:30
beb2cad9-213e-55b6-9cba-7b50597ee0b9,L-F00C323D8D-03,400.00,2021-11-26,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:54:57,2024-06-24 06:21:26
6cfb8856-780b-5b3a-8aa9-e29732273a28,L-F00C8A9104-01,800.00,2022-12-09,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:55:00,2024-06-24 06:21:23
2fa389b8-01b7-5264-9314-20554069e871,L-F00C8D377C-01,500.00,2020-05-18,490.0000,-0.01,0.00,Paid Off - Paid In Full,2024-06-19 16:55:01,2024-06-24 06:21:41
b3c613f1-2d68-58cf-a9da-43f6a47d29f2,L-F00C8D377C-02,500.00,2020-08-27,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:55:02,2024-06-27 05:38:55
cd6c22cf-fc95-577e-adbb-5fc9c90632f4,L-F00C8D377C-03,800.00,2021-07-01,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:55:02,2024-06-27 05:37:41
f0d81e14-38e4-5c43-9c67-185bc78539a5,L-F00C8F0D75-01,500.00,2023-04-12,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:55:03,2024-06-24 06:20:18
5ffdf953-4f9b-5c3e-b65b-5a2d1320aa89,L-F00CC820A3-01,300.00,2020-08-19,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:55:04,2024-06-24 06:23:17
e090d90b-098a-561f-b7ac-e513ebfc60b2,L-F00CE2461E-02,1000.00,2023-04-04,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:55:05,2024-06-27 05:38:21
d7d0b7c4-c57c-5247-9070-e3737ba4d7d6,L-F00D46B702-01,400.00,2021-10-05,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:55:06,2024-06-24 06:19:48
81f2a17d-1850-5818-af10-3f272a91af4b,L-F00D46B702-02,300.00,2022-01-28,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:55:07,2024-06-27 05:39:01
6d83b0e3-8082-5976-8718-1f2717940834,L-F00D8BE328-01,300.00,2021-01-08,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 16:55:09,2024-06-27 05:39:01
