id,idLoan,txtTranType,amtPrin,amtInt,dtPost,dtEffect,dtReverse,created_at,updated_at
70835875,7047A5BBA8-02,draw,300.00,0.00,2024-03-25,2024-03-25,,2024-03-25,2024-03-25
71799165,F0097D4FA6-01,pay,-58.12,-85.92,2024-04-30,2024-04-30,,2024-04-30,2024-04-30
58584033,500A2A1E8C-20,draw,1500.00,0.00,2022-11-17,2022-11-16,,2022-11-17,2022-11-17
65904076,106C03E6AB-01,draw,800.00,0.00,2023-10-04,2023-10-04,,2023-10-04,2023-10-04
71605070,F0097D4FA6-01,draw,800.00,0.00,2024-04-22,2024-04-22,,2024-04-22,2024-04-22
34974849,900802A3D5-01,pay,-5.53,-140.25,2019-02-08,2019-02-08,,2019-02-08,2019-02-08
39225327,900802A3D5-01,pay,-103.37,-42.41,2019-10-04,2019-10-04,,2019-10-04,2019-10-04
50710329,600360C43E-01,pay,-77.95,-113.16,2021-10-27,2021-10-27,,2021-10-27,2021-10-27
68055634,300154DF77-02,draw,500.00,0.00,2023-12-21,2023-12-21,,2023-12-21,2023-12-21
71328706,80538FCCE4-08,pay,-39.21,-83.06,2024-04-12,2024-04-12,,2024-04-12,2024-04-12
42186000,A08B29D49B-01,pay,0.00,-145.78,2020-04-10,2020-04-10,,2020-04-10,2020-04-10
39207168,A08B29D49B-01,draw,800.00,0.00,2019-10-03,2019-10-02,,2019-10-03,2019-10-03
59724580,700D24129F-01,draw,800.00,0.00,2023-01-03,2023-01-03,,2023-01-03,2023-01-03
39950325,2000746944-03,pay,-62.89,-107.67,2019-11-19,2019-11-19,,2019-11-19,2019-11-19
35609435,2000746944-03,draw,800.00,0.00,2019-04-01,2019-03-29,,2019-04-01,2019-04-01
71031878,5040F9848D-02,draw,600.00,0.00,2024-04-01,2024-03-29,,2024-04-01,2024-04-01
71688371,102D3D6EC2-03,pay,-18.02,-130.89,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
68808231,C0381B6052-01,draw,800.00,0.00,2024-01-16,2024-01-16,,2024-01-16,2024-01-16
68014370,102D3D6EC2-03,draw,800.00,0.00,2023-12-20,2023-12-19,,2023-12-20,2023-12-20
67359725,E018F35F1B-07,draw,1000.00,0.00,2023-11-27,2023-11-24,,2023-11-27,2023-11-27
69609745,80460BEA98-07,draw,800.00,0.00,2024-02-12,2024-02-12,,2024-02-12,2024-02-12
70120955,10611009E5-08,draw,600.00,0.00,2024-02-29,2024-02-29,,2024-02-29,2024-02-29
43756112,100043D757-01,draw,600.00,0.00,2020-09-01,2020-09-01,,2020-09-01,2020-09-01
36685150,60043D636C-01,pay,0.00,-95.17,2019-06-28,2019-06-28,,2019-06-27,2019-06-27
43161599,60043D636C-01,pay,-55.58,0.00,2020-07-24,2020-07-24,,2020-07-09,2020-07-09
64731756,3008CC0B4C-05,draw,400.00,0.00,2023-08-21,2023-08-21,,2023-08-21,2023-08-21
71514105,50042992D3-05,pay,-22.95,-68.00,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
71905743,50042992D3-05,pay,-27.26,-63.69,2024-05-03,2024-05-03,,2024-05-03,2024-05-03
68965114,105EC09A88-02,pay,0.00,-163.84,2024-01-22,2024-01-22,,2024-01-22,2024-01-22
68984148,B058A2F695-03,draw,500.00,0.00,2024-01-22,2024-01-22,,2024-01-22,2024-01-22
68669724,203741F17A-01,draw,800.00,0.00,2024-01-11,2024-01-10,,2024-01-11,2024-01-11
69847779,2000C1E5D4-30,draw,400.00,0.00,2024-02-20,2024-02-20,,2024-02-20,2024-02-20
65726300,B03622A14E-08,draw,1000.00,0.00,2023-09-28,2023-09-27,,2023-09-28,2023-09-28
70651945,C06B53DBB9-01,draw,600.00,0.00,2024-03-18,2024-03-18,,2024-03-18,2024-03-18
71628245,8001B34817-01,pay,-164.55,-111.29,2024-04-24,2024-04-24,,2024-04-24,2024-04-24
67629873,707D35AAFF-03,pay,0.00,-102.25,2023-12-15,2023-12-15,,2023-12-06,2023-12-06
69832527,200A8FEA13-01,draw,800.00,0.00,2024-02-20,2024-02-20,,2024-02-20,2024-02-20
63344731,500A2A1E8C-22,pay,-102.19,-46.15,2023-06-23,2023-06-23,,2023-06-23,2023-06-23
52590776,30071AE5E9-01,draw,300.00,0.00,2022-01-26,2022-01-26,,2022-01-26,2022-01-26
62272769,500A2A1E8C-22,draw,1500.00,0.00,2023-05-01,2023-04-28,,2023-05-01,2023-05-01
55894936,400951A332-03,pay,-33.24,-109.41,2022-07-22,2022-07-22,,2022-07-22,2022-07-22
73382237,9025E6A764-01,pay,-53.81,-148.65,2024-06-27,2024-06-27,,2024-06-27,2024-06-27
53651190,400951A332-03,draw,800.00,0.00,2022-03-23,2022-03-23,,2022-03-23,2022-03-23
67975427,9025E6A764-01,draw,600.00,0.00,2023-12-18,2023-12-18,,2023-12-18,2023-12-18
63964884,1000363769-01,pay,-15.18,-127.11,2023-07-21,2023-07-21,,2023-07-21,2023-07-21
64642365,1000363769-01,pay,-21.43,-120.86,2023-08-18,2023-08-18,,2023-08-18,2023-08-18
48767324,300FDBBC51-01,draw,600.00,0.00,2021-07-22,2021-07-22,,2021-07-22,2021-07-22
65516350,30059F729A-03,draw,800.00,0.00,2023-09-20,2023-09-19,,2023-09-20,2023-09-20
37934573,700ABD27F7-01,pay,-29.06,-133.70,2019-07-26,2019-07-26,,2019-07-26,2019-07-26
61798796,C002973927-01,pay,-16.65,-139.48,2023-04-07,2023-04-07,,2023-04-07,2023-04-07
62072417,C002973927-01,pay,-19.78,-136.35,2023-04-21,2023-04-21,,2023-04-21,2023-04-21
34909862,700ABD27F7-01,draw,800.00,0.00,2019-02-01,2019-02-01,,2019-02-01,2019-02-01
58928654,C002973927-01,draw,800.00,0.00,2022-12-01,2022-12-01,,2022-12-01,2022-12-01
45222357,2003760DF0-04,draw,800.00,0.00,2020-12-09,2020-12-09,,2020-12-09,2020-12-09
71590462,F014BF8DAE-01,draw,800.00,0.00,2024-04-22,2024-04-19,,2024-04-22,2024-04-22
51107887,100920E44B-03,draw,800.00,0.00,2021-11-12,2021-11-12,,2021-11-12,2021-11-12
53918325,E004F2E498-05,pay,-17.21,-70.11,2022-04-07,2022-04-07,,2022-04-07,2022-04-07
55443955,5008CC20DD-01,draw,800.00,0.00,2022-06-30,2022-06-30,,2022-06-30,2022-06-30
50695922,E004F2E498-05,draw,500.00,0.00,2021-10-25,2021-10-25,,2021-10-25,2021-10-25
68765197,902B8E6DFD-01,pay,-29.02,-147.27,2024-01-16,2024-01-16,,2024-01-16,2024-01-16
70092598,902CB021BA-05,pay,0.00,-55.39,2024-02-29,2024-02-29,,2024-02-29,2024-02-29
70506521,902CB021BA-05,pay,-6.05,-49.34,2024-03-14,2024-03-14,,2024-03-14,2024-03-14
43867228,1009B63569-01,draw,600.00,0.00,2020-09-10,2020-09-10,,2020-09-10,2020-09-10
53547393,C0019CE2E3-02,draw,500.00,0.00,2022-03-17,2022-03-16,,2022-03-17,2022-03-17
68808445,902CB021BA-05,draw,300.00,0.00,2024-01-16,2024-01-16,,2024-01-16,2024-01-16
44201849,1000F86155-06,pay,-137.46,-116.65,2020-10-05,2020-10-05,,2020-10-05,2020-10-05
64783122,F008D1C0A3-08,pay,0.00,-348.00,2023-08-23,2023-08-21,,2023-08-23,2023-08-23
68674873,00288DABC5-03,pay,0.00,-76.55,2024-01-12,2024-01-12,,2024-01-12,2024-01-12
72476288,C0126428BB-03,pay,-9.61,-127.85,2024-05-24,2024-05-24,,2024-05-24,2024-05-24
45547015,500A2A1E8C-12,draw,1500.00,0.00,2020-12-28,2020-12-24,,2020-12-28,2020-12-28
60972490,F008D1C0A3-08,draw,1500.00,0.00,2023-02-27,2023-02-24,,2023-02-27,2023-02-27
70266217,E065168229-06,draw,1000.00,0.00,2024-03-04,2024-03-04,,2024-03-04,2024-03-04
41409975,A006D89FF6-01,draw,800.00,0.00,2020-02-18,2020-02-14,,2020-02-18,2020-02-18
62446432,A0053D7EFF-01,draw,600.00,0.00,2023-05-10,2023-05-10,,2023-05-10,2023-05-10
59871724,F00D8BE328-04,draw,800.00,0.00,2023-01-09,2023-01-09,,2023-01-09,2023-01-09
73043059,70104EA955-01,pay,0.00,-156.64,2024-06-14,2024-06-14,,2024-06-14,2024-06-14
73419758,607CBBFDD2-21,pay,-63.63,-39.66,2024-06-28,2024-06-28,,2024-06-28,2024-06-28
64635436,1000A7992B-03,draw,300.00,0.00,2023-08-17,2023-08-17,,2023-08-17,2023-08-17
70692684,D005C50EA1-01,draw,1000.00,0.00,2024-03-20,2024-03-20,,2024-03-20,2024-03-20
36664582,60010290D6-01,draw,500.00,0.00,2019-06-26,2019-06-26,,2019-06-26,2019-06-26
68476728,106CC8E504-01,pay,-42.27,-84.58,2024-01-05,2024-01-05,,2024-01-05,2024-01-05
69712008,106CC8E504-01,pay,-4.56,-122.29,2024-02-16,2024-02-16,,2024-02-16,2024-02-16
72084442,106CC8E504-01,pay,-16.06,-110.79,2024-05-10,2024-05-10,,2024-05-10,2024-05-10
70823627,3003371B98-04,draw,500.00,0.00,2024-03-25,2024-03-22,,2024-03-25,2024-03-25
67928936,802F25755A-02,draw,800.00,0.00,2023-12-15,2023-12-15,,2023-12-15,2023-12-15
59714794,A0B48A7C3C-02,pay,0.00,-50.00,2023-01-06,2023-01-06,,2023-01-03,2023-01-03
73425429,90739D8EFB-02,pay,-105.96,0.00,2024-06-28,2024-06-28,,2024-06-28,2024-06-28
57356516,A0B48A7C3C-02,draw,800.00,0.00,2022-09-23,2022-09-22,,2022-09-23,2022-09-23
62978659,9035D7B3A7-01,draw,800.00,0.00,2023-06-05,2023-06-02,,2023-06-05,2023-06-05
66280036,2081073BCC-01,draw,800.00,0.00,2023-10-18,2023-10-18,,2023-10-18,2023-10-18
71570333,301F6837DC-01,draw,700.00,0.00,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
55738892,500A980BC4-01,draw,600.00,0.00,2022-07-14,2022-07-13,,2022-07-14,2022-07-14
40165108,70020EBB0E-02,draw,800.00,0.00,2019-12-02,2019-12-02,,2019-12-02,2019-12-02
70528957,3018BC8DF8-02,draw,600.00,0.00,2024-03-14,2024-03-13,,2024-03-14,2024-03-14
43517328,0000012160-01,draw,300.00,0.00,2020-08-12,2020-08-12,,2020-08-12,2020-08-12
68831226,30832A87CA-01,draw,800.00,0.00,2024-01-17,2024-01-16,,2024-01-17,2024-01-17
70224931,003B0338A0-03,draw,600.00,0.00,2024-03-01,2024-03-01,,2024-03-01,2024-03-01
45582331,900103192E-02,draw,800.00,0.00,2020-12-29,2020-12-23,,2020-12-29,2020-12-29
58854787,A0112014D0-01,draw,800.00,0.00,2022-11-28,2022-11-28,,2022-11-28,2022-11-28
67176710,F00596DB00-09,draw,500.00,0.00,2023-11-20,2023-11-20,,2023-11-20,2023-11-20
69236895,F0298158BA-02,draw,800.00,0.00,2024-01-31,2024-01-30,,2024-01-31,2024-01-31
38598923,A008D4A412-05,draw,800.00,0.00,2019-08-30,2019-08-30,,2019-08-30,2019-08-30
44948724,C00323790C-03,draw,800.00,0.00,2020-11-23,2020-11-20,,2020-11-23,2020-11-23
71044959,104077B109-06,draw,800.00,0.00,2024-04-01,2024-04-01,,2024-04-01,2024-04-01
43198430,D0025723F3-09,draw,600.00,0.00,2020-07-13,2020-07-13,,2020-07-13,2020-07-13
45740218,B0070B66EA-10,draw,500.00,0.00,2021-01-06,2021-01-06,,2021-01-06,2021-01-06
67990262,D00B451DC4-04,draw,800.00,0.00,2023-12-19,2023-12-19,,2023-12-19,2023-12-19
41075428,10299C41B7-04,draw,800.00,0.00,2020-01-27,2020-01-27,,2020-01-27,2020-01-27
71201860,B039EEAF69-04,draw,500.00,0.00,2024-04-05,2024-04-05,,2024-04-05,2024-04-05
38248956,0000135C65-03,draw,600.00,0.00,2019-08-09,2019-08-09,,2019-08-09,2019-08-09
43205611,2008F196BC-02,draw,800.00,0.00,2020-07-14,2020-07-13,,2020-07-14,2020-07-14
59264977,700373CDF9-02,draw,800.00,0.00,2022-12-15,2022-12-15,,2022-12-15,2022-12-15
64060069,F01D53480A-01,draw,300.00,0.00,2023-07-24,2023-07-24,,2023-07-24,2023-07-24
44957477,90035940A9-02,draw,800.00,0.00,2020-11-23,2020-11-23,,2020-11-23,2020-11-23
36770728,C00711A435-07,draw,500.00,0.00,2019-07-02,2019-07-02,,2019-07-02,2019-07-02
50547627,9008B362A5-04,draw,800.00,0.00,2021-10-18,2021-10-18,,2021-10-18,2021-10-18
63326079,B015124CA0-09,draw,800.00,0.00,2023-06-22,2023-06-21,,2023-06-22,2023-06-22
68633500,906459648C-03,draw,600.00,0.00,2024-01-10,2024-01-10,,2024-01-10,2024-01-10
44109926,F000BA105D-01,draw,800.00,0.00,2020-09-29,2020-09-28,,2020-09-29,2020-09-29
49262078,90058256E2-01,draw,300.00,0.00,2021-08-18,2021-08-17,,2021-08-18,2021-08-18
69662393,703A045223-01,draw,300.00,0.00,2024-02-14,2024-02-13,,2024-02-14,2024-02-14
49232384,7003FD1B49-01,draw,600.00,0.00,2021-08-16,2021-08-16,,2021-08-16,2021-08-16
43008113,700195EA3D-01,draw,400.00,0.00,2020-06-25,2020-06-24,,2020-06-25,2020-06-25
58664280,100A7431D1-04,draw,400.00,0.00,2022-11-18,2022-11-18,,2022-11-18,2022-11-18
71231540,E0449217EA-01,draw,500.00,0.00,2024-04-08,2024-04-08,,2024-04-08,2024-04-08
49520928,700D7A5F30-01,draw,300.00,0.00,2021-08-31,2021-08-31,,2021-08-31,2021-08-31
65473322,C028631CB6-03,draw,400.00,0.00,2023-09-18,2023-09-18,,2023-09-18,2023-09-18
66203591,701F990793-17,draw,1500.00,0.00,2023-10-13,2023-10-12,,2023-10-13,2023-10-13
69874024,B0557B8289-01,draw,800.00,0.00,2024-02-21,2024-02-21,,2024-02-21,2024-02-21
40759803,E000EC6993-01,draw,500.00,0.00,2020-01-07,2020-01-07,,2020-01-07,2020-01-07
54003672,2000AAF75C-01,draw,700.00,0.00,2022-04-11,2022-04-11,,2022-04-11,2022-04-11
35123405,B0069306DD-02,draw,300.00,0.00,2019-02-21,2019-02-21,,2019-02-21,2019-02-21
56819842,800111711B-01,draw,800.00,0.00,2022-09-01,2022-08-31,,2022-09-01,2022-09-01
62829028,E003680255-11,draw,500.00,0.00,2023-05-30,2023-05-26,,2023-05-30,2023-05-30
36277295,B0003CD632-01,draw,600.00,0.00,2019-05-28,2019-05-24,,2019-05-28,2019-05-28
69384353,C071E3920C-01,draw,800.00,0.00,2024-02-02,2024-02-02,,2024-02-02,2024-02-02
69663949,C05ED35B1E-01,draw,800.00,0.00,2024-02-14,2024-02-14,,2024-02-14,2024-02-14
57226085,800787AA6F-06,draw,800.00,0.00,2022-09-19,2022-09-16,,2022-09-19,2022-09-19
50013603,600360C43E-01,draw,600.00,0.00,2021-09-23,2021-09-23,,2021-09-23,2021-09-23
68464434,80538FCCE4-08,draw,600.00,0.00,2024-01-04,2024-01-03,,2024-01-04,2024-01-04
71810326,600A0C1EB9-01,draw,500.00,0.00,2024-04-30,2024-04-30,,2024-04-30,2024-04-30
56937400,50049CFCC5-01,draw,500.00,0.00,2022-09-06,2022-09-06,,2022-09-06,2022-09-06
70423334,703A08432F-05,draw,1000.00,0.00,2024-03-08,2024-03-07,,2024-03-08,2024-03-08
43665929,400951A332-01,draw,600.00,0.00,2020-08-25,2020-08-25,,2020-08-25,2020-08-25
44438483,400374FBA7-01,draw,500.00,0.00,2020-10-21,2020-10-21,,2020-10-21,2020-10-21
71810426,B0668E9FA9-05,draw,300.00,0.00,2024-04-30,2024-04-30,,2024-04-30,2024-04-30
66280446,8005DC8262-20,draw,300.00,0.00,2023-10-18,2023-10-18,,2023-10-18,2023-10-18
57571020,400C79D99C-01,draw,800.00,0.00,2022-10-04,2022-10-03,,2022-10-04,2022-10-04
51379799,60008F4C08-01,draw,300.00,0.00,2021-11-26,2021-11-26,,2021-11-26,2021-11-26
35767408,A00A2B0440-01,draw,700.00,0.00,2019-04-15,2019-04-12,,2019-04-15,2019-04-15
44977580,600585B6B9-01,draw,700.00,0.00,2020-11-25,2020-11-24,,2020-11-25,2020-11-25
66085420,50042992D3-05,draw,500.00,0.00,2023-10-11,2023-10-11,,2023-10-11,2023-10-11
70836627,2047A8C520-10,draw,1500.00,0.00,2024-03-25,2024-03-25,,2024-03-25,2024-03-25
67543649,105EC09A88-02,draw,800.00,0.00,2023-12-01,2023-11-30,,2023-12-01,2023-12-01
64373116,8001B34817-01,draw,800.00,0.00,2023-08-04,2023-08-04,,2023-08-04,2023-08-04
70049365,B03E740995-06,draw,800.00,0.00,2024-02-27,2024-02-26,,2024-02-27,2024-02-27
65628321,706814FF2A-01,draw,400.00,0.00,2023-09-22,2023-09-22,,2023-09-22,2023-09-22
65938134,707D35AAFF-03,draw,600.00,0.00,2023-10-05,2023-10-05,,2023-10-05,2023-10-05
66441832,900AE931A1-03,draw,700.00,0.00,2023-10-24,2023-10-24,,2023-10-24,2023-10-24
67190515,E05E75C83C-01,draw,800.00,0.00,2023-11-20,2023-11-20,,2023-11-20,2023-11-20
35701719,E0060E59F9-05,draw,800.00,0.00,2019-04-08,2019-04-08,,2019-04-08,2019-04-08
46205621,70005D0141-01,draw,300.00,0.00,2021-02-01,2021-02-01,,2021-02-01,2021-02-01
67929044,5028E0FA40-01,draw,300.00,0.00,2023-12-15,2023-12-15,,2023-12-15,2023-12-15
47636818,E0005F4976-07,draw,800.00,0.00,2021-05-06,2021-05-06,,2021-05-06,2021-05-06
52715393,0003877C25-03,draw,600.00,0.00,2022-02-01,2022-02-01,,2022-02-01,2022-02-01
55160002,D005551A13-01,draw,300.00,0.00,2022-06-15,2022-06-14,,2022-06-15,2022-06-15
69872914,4003010209-01,draw,300.00,0.00,2024-02-21,2024-02-20,,2024-02-21,2024-02-21
71569553,B02E594679-01,draw,300.00,0.00,2024-04-19,2024-04-18,,2024-04-19,2024-04-19
61546032,1000363769-01,draw,800.00,0.00,2023-03-24,2023-03-24,,2023-03-24,2023-03-24
58210566,0000714F14-02,draw,800.00,0.00,2022-11-01,2022-11-01,,2022-11-01,2022-11-01
44782470,1000F86155-07,draw,500.00,0.00,2020-11-12,2020-11-12,,2020-11-12,2020-11-12
68557076,00803AD85F-01,draw,800.00,0.00,2024-01-05,2024-01-05,,2024-01-05,2024-01-05
70020134,F076FD0416-22,draw,1500.00,0.00,2024-02-26,2024-02-23,,2024-02-26,2024-02-26
53788862,F007843BE2-03,draw,600.00,0.00,2022-03-31,2022-03-31,,2022-03-31,2022-03-31
70639939,90768B0EC6-03,draw,800.00,0.00,2024-03-18,2024-03-15,,2024-03-18,2024-03-18
71044075,B038A491AA-01,draw,800.00,0.00,2024-04-01,2024-04-01,,2024-04-01,2024-04-01
46781250,200194E9B9-07,draw,400.00,0.00,2021-03-08,2021-03-08,,2021-03-08,2021-03-08
43652618,F00323E519-01,draw,600.00,0.00,2020-08-24,2020-08-24,,2020-08-24,2020-08-24
64904135,902B8E6DFD-01,draw,800.00,0.00,2023-08-28,2023-08-25,,2023-08-28,2023-08-28
55555597,00095778A5-01,draw,300.00,0.00,2022-07-05,2022-07-05,,2022-07-05,2022-07-05
49096482,00109FFEB5-01,draw,300.00,0.00,2021-08-09,2021-08-09,,2021-08-09,2021-08-09
66988547,00288DABC5-03,draw,400.00,0.00,2023-11-13,2023-11-10,,2023-11-13,2023-11-13
42563271,1000F86155-06,draw,600.00,0.00,2020-05-11,2020-05-11,,2020-05-11,2020-05-11
67409038,8049DB13D2-01,draw,600.00,0.00,2023-11-29,2023-11-28,,2023-11-29,2023-11-29
43212932,000E053485-02,draw,700.00,0.00,2020-07-15,2020-07-15,,2020-07-15,2020-07-15
53426972,B008D75530-01,draw,300.00,0.00,2022-03-10,2022-03-10,,2022-03-10,2022-03-10
66390598,902F957221-01,draw,800.00,0.00,2023-10-20,2023-10-20,,2023-10-20,2023-10-20
69911634,20216F09D4-02,draw,800.00,0.00,2024-02-22,2024-02-22,,2024-02-22,2024-02-22
62670368,B0663791A2-02,draw,300.00,0.00,2023-05-19,2023-05-18,,2023-05-19,2023-05-19
70120129,607CBBFDD2-21,draw,1500.00,0.00,2024-02-29,2024-02-28,,2024-02-29,2024-02-29
36404733,E013201F5F-01,draw,300.00,0.00,2019-06-05,2019-06-04,,2019-06-05,2019-06-05
68242652,106CC8E504-01,draw,700.00,0.00,2023-12-28,2023-12-27,,2023-12-28,2023-12-28
38786622,2008F196BC-01,draw,600.00,0.00,2019-09-10,2019-09-09,,2019-09-10,2019-09-10
62999180,90739D8EFB-02,draw,600.00,0.00,2023-06-06,2023-06-05,,2023-06-06,2023-06-06
71618776,9002FF6394-05,draw,600.00,0.00,2024-04-23,2024-04-22,,2024-04-23,2024-04-23
69192447,F04043B5C2-05,draw,300.00,0.00,2024-01-29,2024-01-29,,2024-01-29,2024-01-29
55555413,6005353017-01,draw,600.00,0.00,2022-07-05,2022-07-05,,2022-07-05,2022-07-05
66204895,0023848AD4-03,draw,500.00,0.00,2023-10-13,2023-10-13,,2023-10-13,2023-10-13
70306631,300029B02D-01,draw,600.00,0.00,2024-03-06,2024-03-05,,2024-03-06,2024-03-06
66032793,5027086A52-04,pay,-20.67,-128.88,2023-10-10,2023-10-10,,2023-10-10,2023-10-10
70149892,804A3E21EA-12,pay,0.00,-103.35,2024-03-01,2024-03-01,,2024-03-01,2024-03-01
59627314,D005551A13-02,pay,-45.92,-75.80,2022-12-30,2022-12-30,,2022-12-30,2022-12-30
43745333,70020EBB0E-02,pay,-3.50,-316.70,2020-09-01,2020-09-01,,2020-09-01,2020-09-01
59562046,F00323E519-09,draw,600.00,0.00,2022-12-28,2022-12-27,,2022-12-28,2022-12-28
67384146,70809A7A86-01,pay,0.00,-100.00,2023-11-28,2023-11-27,,2023-11-28,2023-11-28
52274327,A0044F5CD0-23,draw,600.00,0.00,2022-01-07,2022-01-07,,2022-01-07,2022-01-07
67002454,A0203F5E89-01,draw,300.00,0.00,2023-11-13,2023-11-13,,2023-11-13,2023-11-13
69956420,F0298158BA-02,pay,-13.93,-133.01,2024-02-23,2024-02-23,,2024-02-23,2024-02-23
52303166,C0019CE2E3-01,pay,-61.25,-60.73,2022-01-11,2022-01-11,,2022-01-11,2022-01-11
71005682,808A614FF6-12,pay,-90.24,-138.33,2024-04-01,2024-04-01,,2024-04-01,2024-04-01
72054839,80812DD9CE-01,pay,-6.10,-88.51,2024-05-09,2024-05-09,,2024-05-09,2024-05-09
72389656,104077B109-06,pay,-21.07,-271.79,2024-05-22,2024-05-22,,2024-05-22,2024-05-22
70875024,6031D10779-17,draw,800.00,0.00,2024-03-27,2024-03-26,,2024-03-27,2024-03-27
44069309,D0025723F3-09,pay,-29.23,-96.19,2020-09-25,2020-09-25,,2020-09-25,2020-09-25
65207626,700373CDF9-02,pay,0.00,-308.72,2023-09-08,2023-09-08,,2023-09-08,2023-09-08
43664307,8009CFFC98-01,draw,600.00,0.00,2020-08-25,2020-08-24,,2020-08-25,2020-08-25
50927417,9008B362A5-04,pay,-54.88,-181.48,2021-11-05,2021-11-05,,2021-11-05,2021-11-05
68407471,A09DC5192B-02,pay,-5.73,-132.00,2024-01-03,2024-01-03,,2024-01-03,2024-01-03
67862774,3071BB6F94-01,pay,-5.32,-150.39,2023-12-15,2023-12-15,,2023-12-15,2023-12-15
71044309,80692ABF7C-02,draw,800.00,0.00,2024-04-01,2024-04-01,,2024-04-01,2024-04-01
70707070,906459648C-03,pay,-6.94,-102.91,2024-03-21,2024-03-21,,2024-03-21,2024-03-21
63613241,4023FCDDAC-01,draw,800.00,0.00,2023-07-05,2023-07-03,,2023-07-05,2023-07-05
50134494,7003FD1B49-01,pay,0.00,-131.55,2021-10-12,2021-10-12,,2021-09-29,2021-09-29
73348930,4023FCDDAC-01,pay,-15.34,-139.88,2024-06-26,2024-06-26,,2024-06-26,2024-06-26
68982976,A07A0DD558-01,draw,800.00,0.00,2024-01-22,2024-01-19,,2024-01-22,2024-01-22
71104625,A07A0DD558-01,pay,0.00,-160.81,2024-04-04,2024-04-04,,2024-04-04,2024-04-04
67428974,B000541FCD-02,pay,-4.83,-49.15,2023-11-30,2023-11-30,,2023-11-30,2023-11-30
70759541,C028631CB6-03,pay,-17.47,-57.84,2024-03-22,2024-03-22,,2024-03-22,2024-03-22
58719797,B007FDF31B-02,draw,600.00,0.00,2022-11-23,2022-11-23,,2022-11-23,2022-11-23
60211866,B007FDF31B-02,pay,-226.09,-73.91,2023-01-24,2023-01-23,,2023-01-24,2023-01-24
54731094,7001C099BA-01,draw,600.00,0.00,2022-05-23,2022-05-23,,2022-05-23,2022-05-23
42519259,0007297A2C-04,pay,-439.24,0.00,2020-05-14,2020-05-14,,2020-05-07,2020-05-07
51624016,0000F1A074-01,pay,-6.74,-142.54,2021-12-10,2021-12-10,,2021-12-10,2021-12-10
43582809,D01099147D-02,draw,800.00,0.00,2020-08-17,2020-08-17,,2020-08-17,2020-08-17
45135002,D01099147D-02,pay,0.00,-20.00,2020-12-04,2020-12-04,,2020-12-03,2020-12-03
60255540,D01099147D-02,pay,-35.00,0.00,2023-01-27,2023-01-27,,2023-01-26,2023-01-26
69814092,C071E3920C-01,pay,0.00,-169.43,2024-02-20,2024-02-20,,2024-02-20,2024-02-20
34495542,900802A3D5-01,draw,800.00,0.00,2019-01-02,2019-01-02,,2019-01-02,2019-01-02
47603324,10059080ED-01,draw,700.00,0.00,2021-05-03,2021-05-03,,2021-05-03,2021-05-03
38205040,900802A3D5-01,pay,-51.91,-93.87,2019-08-09,2019-08-09,,2019-08-09,2019-08-09
38712919,900802A3D5-01,pay,-73.25,-72.53,2019-09-06,2019-09-06,,2019-09-06,2019-09-06
43543132,A08B29D49B-01,pay,0.00,-145.78,2020-08-14,2020-08-14,,2020-08-14,2020-08-14
40458538,A08B29D49B-01,pay,0.00,-145.78,2019-12-20,2019-12-20,,2019-12-20,2019-12-20
62965643,700D24129F-01,pay,-32.15,-136.98,2023-06-05,2023-06-05,,2023-06-05,2023-06-05
55857767,D0043BE1A6-03,draw,800.00,0.00,2022-07-20,2022-07-20,,2022-07-20,2022-07-20
71910040,703A08432F-05,pay,-48.15,-136.15,2024-05-03,2024-05-03,,2024-05-03,2024-05-03
69541300,C0381B6052-01,pay,-19.16,-140.53,2024-02-09,2024-02-09,,2024-02-09,2024-02-09
71313437,102D3D6EC2-03,pay,-15.32,-133.59,2024-04-12,2024-04-12,,2024-04-12,2024-04-12
69158044,102546D61B-01,draw,500.00,0.00,2024-01-26,2024-01-26,,2024-01-26,2024-01-26
70229362,102546D61B-01,pay,-10.79,-80.79,2024-03-04,2024-03-04,,2024-03-04,2024-03-04
72649052,80460BEA98-07,pay,-14.42,-125.58,2024-05-31,2024-05-31,,2024-05-31,2024-05-31
36100682,60043D636C-01,draw,300.00,0.00,2019-05-10,2019-05-09,,2019-05-10,2019-05-10
70743941,50042992D3-05,pay,-16.26,-74.69,2024-03-22,2024-03-22,,2024-03-22,2024-03-22
70671695,105EC09A88-02,pay,-17.38,-146.46,2024-03-20,2024-03-20,,2024-03-20,2024-03-20
70757283,B058A2F695-03,pay,-2.82,-90.83,2024-03-22,2024-03-22,,2024-03-22,2024-03-22
65903640,50410642C9-04,draw,400.00,0.00,2023-10-04,2023-10-04,,2023-10-04,2023-10-04
67036488,E0625B4200-02,draw,800.00,0.00,2023-11-15,2023-11-14,,2023-11-15,2023-11-15
72393754,8001B34817-01,pay,-232.14,-43.63,2024-05-22,2024-05-22,,2024-05-22,2024-05-22
73232245,706814FF2A-01,pay,-50.60,-20.45,2024-06-21,2024-06-21,,2024-06-21,2024-06-21
41201808,5000CD3BBB-01,draw,400.00,0.00,2020-02-03,2020-02-03,,2020-02-03,2020-02-03
