id,idLoan,amtLoan,dtLoan,rtLoan,balInt,balPrin,idCust,stsLoan,created_at,updated_at
23657928,005D8F7CB1-02,300.00,2024-02-16,460.00,33.29,236.62,005D8F7CB1,Current,2024-02-16 02:45:15.169798,2024-07-06 07:03:10.197423
23633577,005EB721AD-08,300.00,2024-02-13,460.00,108.38,237.14,005EB721AD,Current,2024-02-13 18:45:29.164203,2024-07-06 07:03:10.797754
22612765,005F452337-01,300.00,2023-11-13,490.00,147.70,300.00,005F452337,Current,2023-11-13 18:45:25.759404,2024-07-06 07:03:10.895993
7953757,0062EF3742-01,800.00,2020-02-12,0.00,10.74,0.00,0062EF3742,Current,2020-02-11 23:58:34.000000,2023-02-21 08:09:02.000000
23311674,00662F824E-01,800.00,2024-01-12,490.00,111.59,628.50,00662F824E,Current,2024-01-12 18:45:21.474225,2024-07-06 07:03:12.938553
22775725,0067C3ED9D-01,800.00,2023-11-28,490.00,124.71,503.45,0067C3ED9D,Current,2023-11-28 18:45:16.340140,2024-07-06 07:03:13.477481
23456711,006AA7D60F-02,800.00,2024-01-26,460.00,164.56,721.05,006AA7D60F,Current,2024-01-26 18:45:30.333109,2024-07-06 07:03:13.997145
23760010,006AE18D1C-01,600.00,2024-03-01,490.00,60.69,411.08,006AE18D1C,Current,2024-03-01 18:45:10.353686,2024-07-06 07:03:14.052162
23658308,006C533A22-01,800.00,2024-02-16,490.00,180.23,702.07,006C533A22,Current,2024-02-16 02:45:16.849575,2024-07-06 07:03:14.269534
24060390,006C9BA733-01,800.00,2024-04-16,490.00,167.74,734.98,006C9BA733,Current,2024-04-16 17:45:07.297075,2024-07-06 07:03:14.359666
24032243,006CA2E9B7-02,800.00,2024-04-11,460.00,173.55,765.05,006CA2E9B7,Current,2024-04-10 21:45:06.731121,2024-07-06 07:03:14.383615
23896859,006CEB099F-09,800.00,2024-03-22,460.00,170.35,795.10,006CEB099F,Current,2024-03-22 17:45:10.720987,2024-07-06 07:03:14.574595
22183505,006D0B6B65-02,600.00,2023-10-05,0.00,0.02,37.29,006D0B6B65,Current,2023-10-05 01:45:13.420584,2024-07-02 07:03:24.449773
23549532,006EBAE5A6-01,800.00,2024-02-05,490.00,280.59,744.57,006EBAE5A6,Current,2024-02-05 02:46:36.690627,2024-07-06 07:03:14.879874
23535516,0070655393-01,800.00,2024-02-05,490.00,100.45,614.62,0070655393,Current,2024-02-05 02:45:26.185732,2024-07-06 07:03:15.350936
23811270,0071E5AE32-09,400.00,2024-03-11,460.00,68.88,390.38,0071E5AE32,Current,2024-03-08 22:45:13.280071,2024-07-06 07:03:15.778498
22443942,0071FE020A-02,300.00,2023-10-30,460.00,22.74,152.10,0071FE020A,Current,2023-10-30 01:54:12.615874,2024-07-06 07:03:15.894343
23356442,0072B9A02A-10,1000.00,2024-01-17,99.00,16.45,516.95,0072B9A02A,Current,2024-01-17 02:45:13.955307,2024-07-06 07:03:16.050971
22817746,0073618ED4-01,600.00,2023-12-01,490.00,115.31,443.89,0073618ED4,Current,2023-12-01 18:45:35.269637,2024-07-06 07:03:16.248030
24074688,0073C4DD87-06,600.00,2024-04-16,460.00,64.53,512.00,0073C4DD87,Current,2024-04-16 17:45:08.237499,2024-07-06 07:03:16.400758
23553093,0074B2372A-01,500.00,2024-02-05,490.00,101.74,417.47,0074B2372A,Current,2024-02-05 18:45:16.643735,2024-07-06 07:03:16.561074
23198949,0075FBB73C-02,800.00,2024-01-02,460.00,126.61,660.40,0075FBB73C,Current,2024-01-02 18:45:16.909706,2024-07-06 07:03:16.963714
23800319,007744E299-03,800.00,2024-03-07,460.00,1190.11,800.00,007744E299,Current,2024-03-07 18:45:16.589380,2024-07-06 07:03:17.340207
20821206,007B663C63-02,800.00,2023-06-27,0.00,9.06,106.66,007B663C63,Current,2023-06-27 21:45:19.000000,2024-07-06 07:03:18.461774
22548575,007C08C413-05,1000.00,2023-11-08,460.00,329.99,919.28,007C08C413,Current,2023-11-08 18:45:13.468533,2024-07-06 07:03:18.621837
23746877,007C10B27B-01,800.00,2024-02-28,490.00,10.74,0.00,007C10B27B,Current,2024-02-28 18:45:13.423511,2024-05-02 07:03:24.202170
24167228,007E88E1D9-01,800.00,2024-04-29,490.00,112.74,800.00,007E88E1D9,Current,2024-04-26 21:45:10.601343,2024-07-06 07:03:19.267562
23234445,00803AD85F-01,800.00,2024-01-05,490.00,10.73,0.00,00803AD85F,Current,2024-01-05 02:45:23.422315,2024-05-14 07:03:37.347782
22479884,0081BD1BB9-02,1000.00,2023-11-01,460.00,12.37,0.00,0081BD1BB9,Current,2023-11-01 17:45:25.579965,2024-05-15 07:03:33.118931
23969108,0084CAEBA5-04,600.00,2024-04-02,460.00,91.06,516.08,0084CAEBA5,Current,2024-04-02 17:45:10.862873,2024-07-06 07:03:21.189456
23750142,0085313150-01,800.00,2024-02-28,490.00,100.57,669.18,0085313150,Current,2024-02-28 18:45:23.575531,2024-07-06 07:03:21.362436
22989875,0087A153A5-01,500.00,2023-12-15,490.00,165.97,340.66,0087A153A5,Current,2023-12-15 02:45:17.892989,2024-07-06 07:03:21.725874
22470323,008878C410-03,500.00,2023-10-31,460.00,37.78,252.81,008878C410,Current,2023-10-31 17:45:31.622567,2024-07-06 07:03:21.863838
22686389,00888BE375-16,1200.00,2023-11-20,99.00,44.48,443.02,00888BE375,Current,2023-11-20 02:46:36.223915,2024-07-06 07:03:21.887760
23765985,0089B7A4BF-02,300.00,2024-03-04,460.00,52.72,232.42,0089B7A4BF,Current,2024-03-04 02:45:14.123511,2024-07-03 07:03:30.723847
21789085,008A6BECF9-01,800.00,2023-09-05,0.00,41.04,133.71,008A6BECF9,Current,2023-09-05 01:50:02.274015,2024-07-02 07:03:33.341896
22735706,008AAA47B3-01,500.00,2023-11-24,490.00,81.60,329.45,008AAA47B3,Current,2023-11-24 18:45:36.245895,2024-07-06 07:03:22.271385
23243924,008AEC5F98-03,800.00,2024-01-08,490.00,152.05,621.44,008AEC5F98,Current,2024-01-05 22:45:24.455561,2024-07-06 07:03:22.384034
24126078,00912B2A66-09,400.00,2024-04-22,460.00,46.70,370.57,00912B2A66,Current,2024-04-22 17:45:07.810833,2024-07-06 07:03:23.774936
21819450,0092A257E5-07,300.00,2023-09-07,0.00,37.98,83.71,0092A257E5,Current,2023-09-06 21:45:13.532251,2024-07-06 07:03:24.512989
23073761,0095EBA30D-15,1500.00,2023-12-21,99.00,26.46,853.40,0095EBA30D,Current,2023-12-21 02:45:29.681086,2024-07-06 07:03:25.494457
22924581,009658AAE0-02,800.00,2023-12-11,490.00,297.11,536.42,009658AAE0,Current,2023-12-11 02:46:11.632906,2024-07-06 07:03:25.590793
23217578,00966F4B71-03,500.00,2024-01-03,460.00,103.77,301.59,00966F4B71,Current,2024-01-03 18:45:48.640402,2024-07-06 07:03:25.639279
24054377,00973C8E2E-02,700.00,2024-04-15,460.00,138.94,648.50,00973C8E2E,Current,2024-04-15 01:45:17.494873,2024-07-06 07:03:25.881004
23539143,0098103401-05,800.00,2024-02-05,460.00,176.02,628.87,0098103401,Current,2024-02-05 02:45:44.152728,2024-07-06 07:03:26.031723
23872137,009BB5BDF7-06,800.00,2024-03-18,460.00,272.73,614.91,009BB5BDF7,Current,2024-03-18 17:45:15.920505,2024-07-06 07:03:27.041866
8062679,009D7AA590-01,800.00,2020-02-27,0.00,10.74,0.00,009D7AA590,Current,2020-02-26 21:08:26.000000,2023-02-21 08:09:14.000000
22150575,009F1BE43A-03,800.00,2023-10-02,490.00,67.63,255.96,009F1BE43A,Current,2023-10-02 17:49:30.732549,2024-07-06 07:03:29.246401
24033257,009FBDA9BE-24,1500.00,2024-04-11,99.00,42.37,918.85,009FBDA9BE,Current,2024-04-11 17:45:06.975090,2024-07-06 07:03:29.527991
23084972,00A0A7F92D-01,300.00,2023-12-22,490.00,99.89,180.40,00A0A7F92D,Current,2023-12-21 22:45:39.082352,2024-07-06 07:03:29.669207
21115415,00A37F4E21-01,400.00,2023-07-20,0.00,164.03,386.52,00A37F4E21,Current,2023-07-19 21:46:02.970372,2024-07-03 07:03:38.170094
22819053,00A7302EF4-01,400.00,2023-12-01,490.00,43.58,260.56,00A7302EF4,Current,2023-12-01 18:45:41.112391,2024-07-06 07:03:31.550836
20927741,00AAC0AAD7-07,1200.00,2023-07-06,0.00,13.23,770.17,00AAC0AAD7,Current,2023-07-06 01:45:28.000000,2024-07-06 07:03:32.216279
24117783,00AAD7BAB3-01,800.00,2024-04-22,490.00,99.83,743.66,00AAD7BAB3,Current,2024-04-22 01:45:33.942216,2024-07-06 07:03:32.230862
18416801,100012641E-01,800.00,2022-12-13,0.00,852.32,598.83,100012641E,Charged off,2022-12-13 18:45:12.000000,2024-07-06 07:19:08.377840
23028262,100012641E-02,800.00,2023-12-18,0.00,1073.97,800.00,100012641E,Charged off,2023-12-18 18:45:19.105001,2024-07-06 07:19:08.391446
19608219,1000363769-01,800.00,2023-03-24,0.00,0.00,0.00,1000363769,Charged off,2023-03-24 01:45:10.000000,2024-04-11 07:19:59.567830
9180305,100043D757-01,600.00,2020-09-01,0.00,861.86,600.00,100043D757,Charged off,2020-08-31 18:11:28.000000,2024-07-06 07:19:08.409056
7196550,10004D6647-01,300.00,2019-10-28,0.00,406.77,300.00,10004D6647,Charged off,2019-10-27 17:44:45.000000,2024-07-06 07:19:08.423460
9376431,100053E189-01,400.00,2020-09-22,0.00,531.62,400.00,100053E189,Charged off,2020-09-22 06:14:55.000000,2024-07-06 07:19:08.437823
15150593,10008B3A44-01,300.00,2022-05-16,0.00,422.88,300.00,10008B3A44,Charged off,2022-05-15 17:57:55.000000,2024-07-06 07:19:08.451575
12949870,10009DD826-01,500.00,2021-09-28,0.00,0.00,0.00,10009DD826,Paid off,2021-09-27 19:37:30.000000,2023-02-21 08:23:57.000000
21607012,10009DD826-02,300.00,2023-08-22,0.00,437.41,300.00,10009DD826,Charged off,2023-08-21 21:48:27.158511,2024-07-06 07:19:08.473614
9943016,1000A12433-01,400.00,2020-11-27,0.00,0.00,0.00,1000A12433,Paid off,2020-11-26 23:46:29.000000,2023-02-21 08:23:57.000000
10218476,1000A12433-02,400.00,2020-12-23,0.00,0.00,0.00,1000A12433,Paid off,2020-12-23 12:45:14.000000,2023-02-21 08:23:57.000000
10714776,1000A12433-03,300.00,2021-02-18,0.00,0.00,0.00,1000A12433,Paid off,2021-02-17 23:11:38.000000,2023-02-21 08:23:57.000000
11086781,1000A12433-04,400.00,2021-04-06,0.00,0.00,0.00,1000A12433,Paid off,2021-04-06 11:56:03.000000,2023-02-21 08:23:57.000000
12812703,1000A12433-05,800.00,2021-09-20,0.00,0.00,0.00,1000A12433,Paid off,2021-09-18 22:41:20.000000,2023-02-21 08:23:57.000000
15436427,1000A12433-06,600.00,2022-06-07,0.00,809.10,600.00,1000A12433,Charged off,2022-06-06 17:07:13.000000,2024-07-06 07:19:08.504100
18907879,1000A7992B-01,600.00,2023-01-17,0.00,0.00,0.00,1000A7992B,Paid off,2023-01-16 22:46:11.000000,2023-05-07 07:23:36.000000
20211837,1000A7992B-02,400.00,2023-05-12,0.00,0.00,0.00,1000A7992B,Paid off,2023-05-11 21:45:14.000000,2023-07-20 07:18:50.553696
21532546,1000A7992B-03,300.00,2023-08-17,0.00,0.00,0.00,1000A7992B,Paid off,2023-08-16 21:46:30.773492,2024-03-18 07:19:04.278594
22278759,1000B11C19-01,1000.00,2023-10-13,0.00,1350.06,966.98,1000B11C19,Charged off,2023-10-13 17:47:36.275212,2024-07-06 07:19:08.545913
11921751,1000B27E19-01,600.00,2021-07-07,0.00,0.00,0.00,1000B27E19,Paid off,2021-07-07 07:33:36.000000,2023-02-21 08:23:57.000000
6616871,1000F86155-05,800.00,2019-07-09,0.00,0.00,0.00,1000F86155,Paid off,2019-07-08 19:42:12.000000,2023-02-21 08:23:57.000000
8307537,1000F86155-06,600.00,2020-05-11,0.00,0.00,0.00,1000F86155,Paid off,2020-05-11 09:22:34.000000,2023-02-21 08:23:57.000000
9814339,1000F86155-07,500.00,2020-11-12,0.00,0.00,0.00,1000F86155,Paid off,2020-11-11 16:29:35.000000,2023-02-21 08:23:57.000000
10665154,1000F86155-08,600.00,2021-02-11,0.00,0.00,0.00,1000F86155,Paid off,2021-02-10 18:23:54.000000,2023-02-21 08:23:57.000000
11322398,1000F86155-09,800.00,2021-05-12,0.00,0.00,0.00,1000F86155,Paid off,2021-05-11 15:27:26.000000,2023-02-21 08:23:57.000000
15312672,10010A8F0F-01,800.00,2022-05-31,0.00,0.00,0.00,10010A8F0F,Paid off,2022-05-27 18:28:04.000000,2023-02-21 08:23:57.000000
19869779,1001203772-01,800.00,2023-04-17,0.00,0.00,0.00,1001203772,Paid off,2023-04-14 21:45:15.000000,2024-06-10 07:15:51.302707
18075626,10024849F7-01,600.00,2022-11-21,0.00,0.00,0.00,10024849F7,Paid off,2022-11-21 18:45:41.000000,2023-06-18 07:16:00.000000
19586360,1002FF866E-01,600.00,2023-03-21,0.00,0.00,0.00,1002FF866E,Paid off,2023-03-21 12:45:13.000000,2023-04-04 07:26:58.000000
18748250,100301EDEF-02,600.00,2023-01-04,0.00,0.00,0.00,100301EDEF,Paid off,2023-01-03 22:45:20.000000,2023-05-05 07:20:42.000000
22675806,100301EDEF-03,600.00,2023-11-20,460.00,0.00,0.00,100301EDEF,Paid off,2023-11-20 02:45:52.761780,2024-01-30 08:27:41.876850
9661724,10030FC8C4-01,600.00,2020-10-22,0.00,0.00,0.00,10030FC8C4,Paid off,2020-10-22 13:35:31.000000,2023-02-21 08:23:57.000000
13058457,10030FC8C4-02,600.00,2021-10-07,0.00,0.00,0.00,10030FC8C4,Paid off,2021-10-06 18:00:18.000000,2023-02-21 08:23:57.000000
22112169,10030FC8C4-04,600.00,2023-09-29,0.00,0.00,0.00,10030FC8C4,Paid off,2023-09-28 21:46:17.367809,2024-04-05 07:20:48.126584
23994664,10030FC8C4-05,600.00,2024-04-05,460.00,134.29,600.00,10030FC8C4,Current,2024-04-05 17:45:16.800849,2024-07-06 07:19:08.928714
6239391,10031458D1-01,500.00,2019-05-07,0.00,0.00,0.00,10031458D1,Paid off,2019-05-07 01:02:16.000000,2023-02-21 08:23:57.000000
7010178,10031458D1-02,600.00,2019-09-23,0.00,0.00,0.00,10031458D1,Settled,2019-09-20 18:39:02.000000,2023-02-21 08:23:57.000000
6903523,1003569C3D-05,800.00,2019-09-04,0.00,10.08,0.00,1003569C3D,Current,2019-09-03 21:00:28.000000,2023-02-21 08:23:57.000000
8844658,1003569C3D-06,800.00,2020-07-30,0.00,0.00,0.00,1003569C3D,Paid off,2020-07-29 21:50:34.000000,2023-02-21 08:23:57.000000
8041918,1003A46077-01,600.00,2020-02-24,0.00,0.00,0.00,1003A46077,Paid off,2020-02-24 03:35:57.000000,2023-02-21 08:23:57.000000
8626290,1003A46077-02,400.00,2020-07-03,0.00,0.00,0.00,1003A46077,Paid off,2020-07-02 17:02:46.000000,2023-02-21 08:23:57.000000
8818867,1003A46077-03,600.00,2020-07-27,0.00,0.00,0.00,1003A46077,Paid off,2020-07-24 16:33:26.000000,2023-02-21 08:23:58.000000
8943020,1003A46077-04,600.00,2020-08-10,0.00,0.00,0.00,1003A46077,Paid off,2020-08-07 15:16:43.000000,2023-02-21 08:23:58.000000
10075065,1003A46077-05,700.00,2020-12-11,0.00,0.00,0.00,1003A46077,Paid off,2020-12-10 18:01:33.000000,2023-02-21 08:23:58.000000
10513529,1003A46077-06,600.00,2021-01-25,0.00,0.00,0.00,1003A46077,Paid off,2021-01-22 17:41:42.000000,2023-02-21 08:23:58.000000
12255487,1003A46077-07,600.00,2021-08-02,0.00,0.00,0.00,1003A46077,Paid off,2021-08-02 03:34:38.000000,2023-02-21 08:23:58.000000
17398328,1003A46077-08,600.00,2022-10-07,0.00,0.00,0.00,1003A46077,Paid off,2022-10-07 12:45:09.000000,2023-02-21 08:23:58.000000
17813066,1003A46077-09,600.00,2022-11-04,0.00,0.00,0.00,1003A46077,Paid off,2022-11-04 17:45:09.000000,2023-02-21 08:23:58.000000
14641068,1003A4C977-01,800.00,2022-04-04,0.00,0.00,0.00,1003A4C977,Charged off,2022-04-01 19:16:56.000000,2023-03-14 07:23:27.000000
16122354,1003C16D1E-01,600.00,2022-07-20,0.00,0.00,0.00,1003C16D1E,Paid off,2022-07-19 20:40:42.000000,2023-08-10 07:20:55.559023
16245951,1004BCBD1F-01,600.00,2022-07-27,0.00,0.00,0.00,1004BCBD1F,Paid off,2022-07-26 22:48:22.000000,2023-02-21 08:23:58.000000
11247972,10059080ED-01,700.00,2021-05-03,0.00,0.00,0.00,10059080ED,Paid off,2021-05-02 22:38:19.000000,2023-02-21 08:23:58.000000
11841123,10059080ED-02,800.00,2021-07-01,0.00,0.00,0.00,10059080ED,Paid off,2021-06-30 21:53:16.000000,2023-02-21 08:23:58.000000
13331525,1005A686CB-01,800.00,2021-11-03,0.00,0.00,0.00,1005A686CB,Paid off,2021-11-02 20:31:16.000000,2023-02-21 08:23:58.000000
19346694,1005A686CB-02,400.00,2023-02-24,0.00,0.00,0.00,1005A686CB,Paid off,2023-02-24 18:45:16.000000,2023-06-27 07:17:02.000000
12799654,1006380691-01,500.00,2021-09-14,0.00,0.00,0.00,1006380691,Paid off,2021-09-13 22:09:29.000000,2023-02-21 08:23:58.000000
16248068,100674991E-01,300.00,2022-07-27,0.00,0.00,0.00,100674991E,Paid off,2022-07-27 01:10:46.000000,2023-03-31 07:29:46.000000
19938554,100674991E-02,500.00,2023-04-21,0.00,0.00,0.00,100674991E,Paid off,2023-04-20 21:45:13.000000,2024-04-26 07:21:02.420139
11905781,1006B03AF3-01,500.00,2021-07-06,0.00,0.00,0.00,1006B03AF3,Paid off,2021-07-06 07:35:10.000000,2023-02-21 08:23:58.000000
16245895,1006B03AF3-02,800.00,2022-07-27,0.00,0.00,0.00,1006B03AF3,Paid off,2022-07-27 00:13:00.000000,2023-02-21 08:23:58.000000
20324107,1006B03AF3-03,600.00,2023-05-23,0.00,0.00,0.00,1006B03AF3,Paid off,2023-05-23 01:45:13.000000,2024-01-13 08:23:08.150592
8832592,10076EAEDF-01,600.00,2020-07-27,0.00,0.00,0.00,10076EAEDF,Paid off,2020-07-26 15:50:43.000000,2023-02-21 08:23:58.000000
11562197,10076EAEDF-02,600.00,2021-06-07,0.00,0.00,0.00,10076EAEDF,Paid off,2021-06-06 20:08:29.000000,2023-02-21 08:23:58.000000
23289310,10078AB4E7-01,300.00,2024-01-11,490.00,0.00,0.00,10078AB4E7,Paid off,2024-01-10 22:45:13.901168,2024-02-29 08:27:45.134239
12302457,1007C333E7-01,400.00,2021-08-04,0.00,0.00,0.00,1007C333E7,Paid off,2021-08-04 14:39:37.000000,2023-02-21 08:23:59.000000
15403387,1007C333E7-02,600.00,2022-06-03,0.00,0.00,0.00,1007C333E7,Paid off,2022-06-03 16:13:55.000000,2023-02-21 08:23:59.000000
15333087,1007CBA8B7-01,800.00,2022-05-31,0.00,0.00,0.00,1007CBA8B7,Paid off,2022-05-30 00:19:46.000000,2023-06-30 07:17:08.000000
6637280,1007D8A4D1-01,300.00,2019-07-12,0.00,0.00,0.00,1007D8A4D1,Paid off,2019-07-11 22:56:45.000000,2023-02-21 08:23:59.000000
11696394,1007D8A4D1-02,300.00,2021-06-21,0.00,0.00,0.00,1007D8A4D1,Paid off,2021-06-18 17:08:30.000000,2023-02-21 08:23:59.000000
7628422,1007F87039-01,600.00,2019-12-19,0.00,0.00,0.00,1007F87039,Paid off,2019-12-18 19:22:51.000000,2023-02-21 08:23:59.000000
9640698,1007F87039-02,600.00,2020-10-21,0.00,0.00,0.00,1007F87039,Paid off,2020-10-20 15:26:20.000000,2023-02-21 08:23:59.000000
14539264,1007F87039-03,800.00,2022-03-23,0.00,0.00,0.00,1007F87039,Paid off,2022-03-22 19:19:57.000000,2023-02-21 08:23:59.000000
23922508,1007F87039-04,800.00,2024-03-26,460.00,0.00,0.00,1007F87039,Paid off,2024-03-26 17:45:15.813491,2024-04-15 07:18:24.981128
21240606,10081EC868-01,1000.00,2023-07-28,0.00,0.00,0.00,10081EC868,Paid off,2023-07-28 12:46:04.018813,2024-05-24 07:21:08.642339
10703766,10087651FC-01,400.00,2021-02-16,0.00,0.00,0.00,10087651FC,Settled,2021-02-16 15:28:35.000000,2023-02-21 08:23:59.000000
16673695,1008D60A43-01,500.00,2022-08-22,0.00,0.00,0.00,1008D60A43,Paid off,2022-08-21 17:45:09.000000,2023-06-21 07:20:34.000000
21532967,1009014E98-05,400.00,2023-08-17,0.00,0.00,0.00,1009014E98,Paid off,2023-08-16 21:46:55.642087,2023-12-26 08:26:32.791244
10483861,100920E44B-02,800.00,2021-01-20,0.00,0.00,0.00,100920E44B,Paid off,2021-01-19 18:28:20.000000,2023-02-21 08:23:59.000000
13432359,100920E44B-03,800.00,2021-11-12,0.00,0.00,0.00,100920E44B,Paid off,2021-11-11 13:39:28.000000,2023-02-21 08:23:59.000000
17161942,100920E44B-04,500.00,2022-09-21,0.00,0.00,0.00,100920E44B,Paid off,2022-09-20 21:45:24.000000,2024-03-14 13:09:32.187383
12108329,10092A63FA-01,300.00,2021-07-22,0.00,0.00,0.00,10092A63FA,Paid off,2021-07-21 18:37:34.000000,2023-02-21 08:23:59.000000
22060562,10092A63FA-02,500.00,2023-09-25,460.00,0.00,0.00,10092A63FA,Paid off,2023-09-25 01:52:11.425433,2023-10-18 07:28:02.152762
23305172,1009485BCE-01,600.00,2024-01-11,490.00,0.00,0.00,1009485BCE,Paid off,2024-01-11 22:45:14.712569,2024-05-30 07:19:28.575271
5714114,10096A9F08-02,400.00,2019-01-08,36.00,0.00,0.00,10096A9F08,Paid off,2019-01-07 18:08:45.000000,2023-02-21 08:23:59.000000
6094724,10096A9F08-03,800.00,2019-04-11,36.00,0.00,0.00,10096A9F08,Paid off,2019-04-10 19:30:58.000000,2023-02-21 08:23:59.000000
9262837,1009B63569-01,600.00,2020-09-10,0.00,0.00,0.00,1009B63569,Paid off,2020-09-09 16:32:15.000000,2023-02-21 08:23:59.000000
6001608,1009DAA09D-32,800.00,2019-03-19,36.00,0.00,0.00,1009DAA09D,Paid off,2019-03-19 12:11:17.000000,2023-02-21 08:23:59.000000
6524784,1009DAA09D-33,800.00,2019-06-24,0.00,0.00,0.00,1009DAA09D,Paid off,2019-06-24 12:54:08.000000,2023-02-21 08:23:59.000000
7142708,1009DAA09D-34,800.00,2019-10-16,0.00,0.00,0.00,1009DAA09D,Paid off,2019-10-16 11:10:07.000000,2023-02-21 08:23:59.000000
7864497,1009DAA09D-35,800.00,2020-01-30,0.00,0.00,0.00,1009DAA09D,Paid off,2020-01-29 21:31:07.000000,2023-02-21 08:23:59.000000
8530470,1009DAA09D-36,600.00,2020-06-19,0.00,0.00,0.00,1009DAA09D,Paid off,2020-06-18 22:29:04.000000,2023-02-21 08:23:59.000000
10220833,1009DAA09D-38,1500.00,2020-12-23,0.00,0.00,0.00,1009DAA09D,Paid off,2020-12-23 15:40:38.000000,2023-02-21 08:23:59.000000
10887361,1009DAA09D-39,1500.00,2021-03-19,0.00,0.00,0.00,1009DAA09D,Paid off,2021-03-19 13:52:20.000000,2023-02-21 08:23:59.000000
11678898,1009DAA09D-40,1500.00,2021-06-17,0.00,0.00,0.00,1009DAA09D,Paid off,2021-06-17 11:47:30.000000,2023-02-21 08:23:59.000000
12827330,1009DAA09D-41,1500.00,2021-09-16,0.00,0.00,0.00,1009DAA09D,Paid off,2021-09-16 12:31:27.000000,2023-02-21 08:23:59.000000
13868372,1009DAA09D-42,1500.00,2021-12-16,0.00,0.00,0.00,1009DAA09D,Paid off,2021-12-16 14:02:44.000000,2023-02-21 08:23:59.000000
15156373,1009DAA09D-43,1500.00,2022-05-16,0.00,0.00,0.00,1009DAA09D,Paid off,2022-05-16 12:26:28.000000,2023-02-21 08:23:59.000000
16588288,1009DAA09D-44,1500.00,2022-08-16,0.00,0.00,0.00,1009DAA09D,Paid off,2022-08-16 17:45:05.000000,2023-02-21 08:23:59.000000
18468869,1009DAA09D-45,1500.00,2022-12-16,0.00,0.00,0.00,1009DAA09D,Paid off,2022-12-16 18:45:09.000000,2023-02-21 08:23:59.000000
19478017,1009DAA09D-46,1500.00,2023-03-10,0.00,0.00,0.00,1009DAA09D,Paid off,2023-03-10 13:45:12.000000,2023-04-19 07:24:23.000000
22660374,1009DAA09D-47,1500.00,2023-11-17,99.00,0.00,0.00,1009DAA09D,Paid off,2023-11-17 18:45:23.579895,2024-03-06 08:25:03.769849
23815580,100A26AD61-03,800.00,2024-03-11,460.00,0.00,0.00,100A26AD61,Paid off,2024-03-11 01:45:24.440108,2024-06-28 07:22:37.559423
18023828,100A7431D1-04,400.00,2022-11-18,0.00,0.00,0.00,100A7431D1,Paid off,2022-11-18 02:45:16.000000,2023-02-21 08:23:59.000000
23118105,100A7431D1-06,600.00,2023-12-26,490.00,256.35,508.31,100A7431D1,Current,2023-12-26 02:46:52.952189,2024-07-06 07:19:11.129713
21540851,100A84B716-01,600.00,2023-08-17,0.00,0.00,0.00,100A84B716,Paid off,2023-08-17 12:46:30.972629,2024-06-10 07:15:53.340836
22613435,100B93D617-02,300.00,2023-11-13,460.00,25.99,177.35,100B93D617,Current,2023-11-13 18:45:28.413942,2024-07-06 07:19:11.296261
22040771,100BD0EFFB-01,300.00,2023-09-22,490.00,144.55,300.00,100BD0EFFB,Current,2023-09-22 17:45:13.805175,2024-07-06 07:19:11.349934
23167221,100C0EF19A-01,800.00,2023-12-29,490.00,182.02,713.86,100C0EF19A,Current,2023-12-29 18:45:45.299220,2024-07-06 07:19:11.548623
23902058,100C21BF15-02,800.00,2024-03-25,460.00,304.18,800.00,100C21BF15,Current,2024-03-25 01:45:11.344922,2024-07-06 07:19:11.564935
23997293,100D498DD4-06,800.00,2024-04-08,460.00,141.35,763.17,100D498DD4,Current,2024-04-05 21:45:09.589053,2024-07-06 07:19:11.885045
15057076,100F7FEBCF-01,300.00,2022-05-09,0.00,0.00,0.00,100F7FEBCF,Settled,2022-05-08 05:18:26.000000,2023-02-21 08:24:00.000000
22738052,100FAF4171-02,800.00,2023-11-27,460.00,94.59,518.18,100FAF4171,Current,2023-11-24 22:45:22.593662,2024-07-06 07:19:12.226325
